step,residual
198,0.19165171094177885
199,0.29918297779524194
200,0.08444034034940845
201,0.11417071058934922
202,0.13292958002816385
203,0.25331159345729215
204,0.13876336876662893
205,0.058253894775562774
206,0.18305599410279227
207,0.18652832733513366
208,0.252869134954683
209,0.11316841440682572
210,0.2605616123688499
211,0.2342280231911589
212,0.09407187574562167
213,0.09204519446254518
214,0.18415052647052849
215,0.19610456964106784
216,0.04412221505975239
217,0.010776640975812726
218,0.05501970157271647
219,0.08738662732947224
220,0.18515588135366834
221,0.00670940124267308
222,0.18329348839705903
223,0.3090909560079533
224,0.2634313785112692
225,0.37687301064242174
226,0.4128217420047234
227,0.3469986735638889
228,0.15822336262014072
229,0.001615674674080192
230,0.15428414007200725
231,0.30627382464169656
232,0.3894226040546872
233,0.46600991557415306
234,0.3728079324593225
235,0.29824634596745797
236,0.23859707677396638
237,0.19087766141917312
238,0.1527021291353385
239,0.12216170330827081
240,0.09772936264661665
241,0.07818349011729332
242,0.06254679209383467
243,0.05003743367506774
244,0.04002994694005419
245,0.032023957552043354
246,0.025619166041634684
247,0.020495332833307747
248,0.016396266266646198
249,0.013117013013316959
250,0.010493610410653567
251,0.008394888328522854
252,0.006715910662818284
253,0.005372728530254628
254,0.004298182824203702
255,0.003438546259362962
