step,residual
0,0.022356922243356836
1,0.1881874951038688
2,0.1151028530215566
3,0.17558266522281554
4,0.05186436638107897
5,0.14490178112832022
6,0.13119632997069913
7,0.15115899232950283
8,0.27800891191955535
9,0.30744839520344164
10,0.25117642646137184
11,0.2433948861337863
12,0.22242677231741642
13,0.007220633759000811
14,0.0472825709806229
15,0.03973677054200146
16,0.1627196932371429
17,0.12219241492824622
18,0.08699414373219518
19,0.015597055156809661
20,0.14719710415960804
21,0.19550688730393875
22,0.0037846515145242288
23,0.1040938471661197
24,0.03719488648201333
25,0.013436796719700599
26,0.08491152296927057
27,0.17560286107103162
28,0.22157418541381332
29,0.18388824226795716
30,0.04236866690831273
31,0.19712827535581998
32,0.18572266458918946
33,0.08822801194437514
34,0.017930314953040802
35,0.07484281727668268
36,0.05402660190995605
37,0.1545630171839931
38,0.044507784299056774
39,0.16333039979107172
40,0.12502161696006625
41,0.04592022250209773
42,0.18093790175762825
43,0.13532459761844182
44,0.29739103995447835
45,0.1804252603950898
46,0.03498568103441234
47,0.15132276845383358
48,0.04521512528523637
49,0.012098869356916408
50,0.1584996256418419
51,0.24072022052149283
52,0.016342572785428083
53,0.1821176448484147
54,0.2620843854567283
55,0.020217907013490688
56,0.14832547786313097
57,0.024997379247634455
58,0.16634116689472683
59,0.1377016030241625
60,0.012796186502339019
61,0.1076332845812609
62,0.2719598487132334
63,0.3469210872340454
64,0.434757518107055
65,0.2991538490523574
66,0.18146025004409783
67,0.07902927680987785
68,0.05438914752107528
69,0.09046443319280367
70,0.055733280001988156
71,0.11121805621985822
72,0.24822971472473795
73,0.1331136697939099
74,0.2822517768115419
75,0.1411214161505778
76,0.21923218531688704
77,0.22784967122348185
78,0.19021374341821354
79,0.34827744272166616
80,0.4131362823317669
81,0.14019098325838528
82,0.10478428993540424
83,0.04862138452226647
84,0.13147562896459408
85,0.043803942621971265
86,0.22938065949529948
87,0.30088667075550535
88,0.11980047082332136
89,0.10761567242568068
90,0.105064242534362
91,0.16891554758796742
92,0.21938807797416504
93,0.07133539380640777
94,0.04993102466688762
95,0.1684197003446107
96,0.08282864689304363
97,0.16225768772799443
98,0.12703964105598062
99,0.09344146800752193
100,0.21700802873713237
101,0.09221414558678478
102,0.04098208058765589
103,0.09160747391024619
104,0.07225881388746777
105,0.1555791024497313
106,0.07977954333640483
107,0.22342813946735507
108,0.09402665552736292
109,0.05063845449517264
110,0.06837779443357263
111,0.09280417516602776
112,0.08251433246167625
113,0.2645849391776644
114,0.15068315626816645
115,0.16893846212763577
116,0.014381105246637715
117,0.15997578572306623
118,0.029933355202728218
119,0.039067214493658714
120,0.1411163125356166
121,0.023278576106311483
122,0.17071642836205878
123,0.019975984697312016
124,0.10010562731932071
125,0.24344409340522796
126,0.32938827249755176
127,0.28664172300793916
128,0.22370879494291518
129,0.3453514816634426
130,0.19217458733397996
131,0.023500326947940853
132,0.05338286537558333
133,0.14448569426834357
134,0.2730498792872334
135,0.023558966278080795
136,0.08329812171487223
137,0.2638199259046509
138,0.19043715446754003
139,0.27406870380806575
140,0.2143033374334134
141,0.12235007684344905
142,0.11309152838095624
143,0.2095119863431103
144,0.06639731337225273
145,0.04030928369778081
146,0.1269780330818494
147,0.1420558821821555
148,0.23099789484403943
149,0.3411966001118051
150,0.14677303432978245
151,0.15105602494443265
152,0.1473582852671688
153,0.1448605625616655
154,0.036096097822725326
155,0.13691502020948598
156,0.2170795328608267
157,0.015850042062224817
158,0.02850458908145035
159,0.025477707359159593
160,0.15717141548986896
161,0.3168418609312195
162,0.16260492592541392
163,0.16416315513291982
164,0.3022065806229107
165,0.32948404250532437
166,0.39291417478245
167,0.253937777870669
168,0.36320785977381453
169,0.21687729728228314
170,0.353006096408821
171,0.4349178735596324
172,0.44509831668283106
173,0.3883918937984442
174,0.2366579857202562
175,0.15525731430859352
176,0.09302197200176919
177,0.08501406492071983
178,0.09992191462180307
179,0.07058301660887316
180,0.23581159955887074
181,0.03234688446975478
182,0.2197362762154949
183,0.22012275541705675
184,0.2671941684048328
185,0.2648127885292194
186,0.3671660345451859
187,0.12839042841856266
188,0.19112318655849686
189,0.09485244760394407
190,0.10042928785838603
191,0.03507333832197464
192,0.12212096905682272
193,0.03141649163306773
194,0.20419189497210963
195,0.16462199292676177
196,0.06723233091611035
197,0.20321740154711493
198,0.046096843920961444
199,0.13787310756383936
200,0.19124978359327544
201,0.18882086911838547
202,0.012401078333746124
203,0.13602397504971184
204,0.07903004643566497
205,0.1434764856470489
206,0.11851303592996977
207,0.022436957678189914
208,0.2173824230067493
209,0.2589850844636108
210,0.007552460737840272
211,0.07310163028412191
212,0.03419338284058212
213,0.08184002983407679
214,0.07188153946554357
215,0.07460096398339824
216,0.20866895564005822
217,0.07791970756978725
218,0.18852001181549144
219,0.04406492769931278
220,0.032485433033035284
221,0.015228558216026429
222,0.16161438338704778
223,0.2502003724907212
224,0.15897567526134676
225,0.28357882444565097
226,0.26733651527319674
227,0.21013736480622677
228,0.051632814528250914
229,0.11400955209920968
230,0.09830602667151846
231,0.09890876003998188
232,0.2673946318343736
233,0.21264722851842485
234,0.17011778281473988
235,0.1360942262517919
236,0.10887538100143353
237,0.08710030480114683
238,0.06968024384091746
239,0.055744195072733975
240,0.04459535605818718
241,0.03567628484654974
242,0.028541027877239795
243,0.022832822301791837
244,0.01826625784143347
245,0.014613006273146776
246,0.011690405018517421
247,0.009352324014813937
248,0.00748185921185115
249,0.00598548736948092
250,0.004788389895584736
251,0.0038307119164677893
